Price,Store ID,UPC,Banner,Region
50.09,4698,581614281,Trader Joes,Northern California
40.99,4698,161725486,Trader Joes,Northern California
21.69,4698,585091176,Trader Joes,Northern California
7.89,4698,157129774,Trader Joes,Northern California
51.19,4698,59479815,Trader Joes,Northern California
13.29,4698,218958254,Trader Joes,Northern California
58.69,4698,881311707,Trader Joes,Northern California
11.89,4698,702239031,Trader Joes,Northern California
54.99,4698,388544851,Trader Joes,Northern California
42.59,4698,757501813,Trader Joes,Northern California
63.09,4698,193736714,Trader Joes,Northern California
12.09,4698,994344572,Trader Joes,Northern California
40.89,4698,848280790,Trader Joes,Northern California
30.29,4698,808976577,Trader Joes,Northern California
21.19,4698,927693101,Trader Joes,Northern California
32.79,4698,909199429,Trader Joes,Northern California
2.19,4698,60168857,Trader Joes,Northern California
24.29,4698,896138462,Trader Joes,Northern California
56.59,4698,451469731,Trader Joes,Northern California
57.49,4698,849425547,Trader Joes,Northern California
23.49,4698,277394644,Trader Joes,Northern California
27.09,4698,126967843,Trader Joes,Northern California
53.19,4698,394331468,Trader Joes,Northern California
57.59,4698,299905463,Trader Joes,Northern California
58.69,4698,298650567,Trader Joes,Northern California
16.59,4698,650943158,Trader Joes,Northern California
44.19,4698,769464973,Trader Joes,Northern California
20.79,4698,928259579,Trader Joes,Northern California
12.99,4698,98164748,Trader Joes,Northern California
7.19,4698,514805290,Trader Joes,Northern California
11.49,4698,477240979,Trader Joes,Northern California
3.29,4698,541222561,Trader Joes,Northern California
66.39,4698,676268953,Trader Joes,Northern California
38.99,4698,980564443,Trader Joes,Northern California
43.39,4698,310210791,Trader Joes,Northern California
35.19,4698,440309024,Trader Joes,Northern California
58.19,4698,304468559,Trader Joes,Northern California
61.69,4698,470178735,Trader Joes,Northern California
14.29,4698,93351329,Trader Joes,Northern California
29.79,4698,641131808,Trader Joes,Northern California
54.29,4698,789649867,Trader Joes,Northern California
22.59,4698,819121025,Trader Joes,Northern California
37.69,4698,95866554,Trader Joes,Northern California
42.89,4698,250622702,Trader Joes,Northern California
57.69,4698,768900012,Trader Joes,Northern California
42.49,4698,44276570,Trader Joes,Northern California
41.99,4698,387431034,Trader Joes,Northern California
63.89,4698,266788198,Trader Joes,Northern California
40.79,4698,392781848,Trader Joes,Northern California
20.09,4698,688858216,Trader Joes,Northern California
31.39,4698,644054876,Trader Joes,Northern California
66.19,4698,981510405,Trader Joes,Northern California
23.49,4698,480476230,Trader Joes,Northern California
64.29,4698,692276824,Trader Joes,Northern California
17.49,4698,714264288,Trader Joes,Northern California
39.49,4698,81927167,Trader Joes,Northern California
8.79,4698,748626363,Trader Joes,Northern California
7.09,4698,643629043,Trader Joes,Northern California
2.49,4698,784408530,Trader Joes,Northern California
45.69,4698,853687097,Trader Joes,Northern California
46.09,4698,285195716,Trader Joes,Northern California
32.99,4698,364526351,Trader Joes,Northern California
63.19,4698,436491453,Trader Joes,Northern California
42.89,4698,897422303,Trader Joes,Northern California
58.69,4698,952287274,Trader Joes,Northern California
43.29,4698,95658838,Trader Joes,Northern California
1.79,4698,762004012,Trader Joes,Northern California
65.19,4698,835193761,Trader Joes,Northern California
62.89,4698,295208432,Trader Joes,Northern California
41.59,4698,164485660,Trader Joes,Northern California
66.39,4698,768879663,Trader Joes,Northern California
59.19,4698,81313305,Trader Joes,Northern California
38.69,4698,831054514,Trader Joes,Northern California
40.19,4698,286798599,Trader Joes,Northern California
35.19,4698,526212256,Trader Joes,Northern California
58.19,4698,627831552,Trader Joes,Northern California
41.79,4698,221349675,Trader Joes,Northern California
8.89,4698,21872584,Trader Joes,Northern California
0.99,4698,557637639,Trader Joes,Northern California
29.59,4698,361415663,Trader Joes,Northern California
41.49,4698,958194401,Trader Joes,Northern California
5.59,4698,383194572,Trader Joes,Northern California
66.89,4698,888666503,Trader Joes,Northern California
34.49,4698,132458395,Trader Joes,Northern California
37.09,4698,829968022,Trader Joes,Northern California
41.89,4698,988776021,Trader Joes,Northern California
36.99,4698,736362595,Trader Joes,Northern California
9.99,4698,987897892,Trader Joes,Northern California
37.19,4698,785234168,Trader Joes,Northern California
46.09,4698,54548062,Trader Joes,Northern California
56.69,4698,60912855,Trader Joes,Northern California
9.09,4698,71726448,Trader Joes,Northern California
52.29,4698,817674221,Trader Joes,Northern California
2.99,4698,70848410,Trader Joes,Northern California
10.69,4698,579355486,Trader Joes,Northern California
36.09,4698,130358296,Trader Joes,Northern California
30.69,4698,518047270,Trader Joes,Northern California
28.19,4698,894764703,Trader Joes,Northern California
58.89,4698,120596009,Trader Joes,Northern California
21.09,4698,943281894,Trader Joes,Northern California
13.09,4698,927312846,Trader Joes,Northern California
43.09,4698,172380215,Trader Joes,Northern California
46.99,4698,804094528,Trader Joes,Northern California
39.09,4698,244899396,Trader Joes,Northern California
28.39,4698,256001467,Trader Joes,Northern California
44.69,4698,641701426,Trader Joes,Northern California
39.39,4698,213387822,Trader Joes,Northern California
37.39,4698,959211839,Trader Joes,Northern California
43.49,4698,872889619,Trader Joes,Northern California
13.69,4698,447640332,Trader Joes,Northern California
48.29,4698,690308756,Trader Joes,Northern California
27.29,4698,47158754,Trader Joes,Northern California
17.09,4698,885481376,Trader Joes,Northern California
63.99,4698,495847520,Trader Joes,Northern California
54.19,4698,287415946,Trader Joes,Northern California
51.49,4698,442236507,Trader Joes,Northern California
52.39,4698,395790602,Trader Joes,Northern California
4.89,4698,790066655,Trader Joes,Northern California
15.59,4698,136528713,Trader Joes,Northern California
12.59,4698,695599406,Trader Joes,Northern California
31.69,4698,727229928,Trader Joes,Northern California
18.69,4698,765958220,Trader Joes,Northern California
57.19,4698,466810890,Trader Joes,Northern California
46.49,4698,571419391,Trader Joes,Northern California
16.39,4698,246585815,Trader Joes,Northern California
14.79,4698,142231691,Trader Joes,Northern California
45.09,4698,321130189,Trader Joes,Northern California
53.19,4698,494020899,Trader Joes,Northern California
23.39,4698,944430721,Trader Joes,Northern California
51.59,4698,791901779,Trader Joes,Northern California
19.09,4698,599052834,Trader Joes,Northern California
57.89,4698,531867954,Trader Joes,Northern California
51.19,4698,958465158,Trader Joes,Northern California
46.59,4698,975793603,Trader Joes,Northern California
61.49,4698,350639776,Trader Joes,Northern California
43.79,4698,514293895,Trader Joes,Northern California
35.79,4698,299791600,Trader Joes,Northern California
20.99,4698,876226151,Trader Joes,Northern California
17.69,4698,252280717,Trader Joes,Northern California
33.39,4698,500505797,Trader Joes,Northern California
52.99,4698,303530277,Trader Joes,Northern California
15.09,4698,243934119,Trader Joes,Northern California
66.09,4698,873270447,Trader Joes,Northern California
46.39,4698,676274385,Trader Joes,Northern California
16.59,4698,790024227,Trader Joes,Northern California
59.39,4698,272466316,Trader Joes,Northern California
41.59,4698,451026029,Trader Joes,Northern California
44.79,4698,475672709,Trader Joes,Northern California
20.99,4698,817162115,Trader Joes,Northern California
7.69,4698,647962512,Trader Joes,Northern California
36.39,4698,614172105,Trader Joes,Northern California
62.69,4698,549838046,Trader Joes,Northern California
30.09,4698,932864695,Trader Joes,Northern California
60.09,4698,176351627,Trader Joes,Northern California
42.99,4698,383193164,Trader Joes,Northern California
38.49,4698,481195187,Trader Joes,Northern California
64.79,4698,39408244,Trader Joes,Northern California
46.19,4698,311226396,Trader Joes,Northern California
27.29,4698,360754991,Trader Joes,Northern California
14.59,4698,426268457,Trader Joes,Northern California
16.39,4698,789986401,Trader Joes,Northern California
3.89,4698,701377201,Trader Joes,Northern California
16.79,4698,25023603,Trader Joes,Northern California
43.59,4698,314205929,Trader Joes,Northern California
63.59,4698,162045248,Trader Joes,Northern California
12.29,4698,286906735,Trader Joes,Northern California
50.49,4698,753436797,Trader Joes,Northern California
34.79,4698,783399454,Trader Joes,Northern California
22.29,4698,26132370,Trader Joes,Northern California
32.59,4698,197321036,Trader Joes,Northern California
60.19,4698,15052612,Trader Joes,Northern California
16.89,39482,286906735,Safeway,Northern California
8.89,39482,672429356,Safeway,Northern California
57.69,39482,506754007,Safeway,Northern California
3.49,39482,421047592,Safeway,Northern California
9.39,39482,555173446,Safeway,Northern California
27.89,39482,399409590,Safeway,Northern California
24.19,39482,361981249,Safeway,Northern California
46.09,39482,514293895,Safeway,Northern California
20.09,39482,599052834,Safeway,Northern California
22.99,39482,677674656,Safeway,Northern California
13.99,39482,218958254,Safeway,Northern California
11.29,39482,565170341,Safeway,Northern California
65.79,39482,987411986,Safeway,Northern California
39.09,39482,829968022,Safeway,Northern California
31.79,39482,129833275,Safeway,Northern California
29.79,39482,256001467,Safeway,Northern California
28.79,39482,836817411,Safeway,Northern California
59.09,39482,300705072,Safeway,Northern California
8.29,39482,157129774,Safeway,Northern California
1.89,39482,694468735,Safeway,Northern California
68.79,39482,269567447,Safeway,Northern California
14.49,39482,503736553,Safeway,Northern California
18.19,39482,907400779,Safeway,Northern California
58.59,39482,637471150,Safeway,Northern California
37.99,39482,750854309,Safeway,Northern California
13.59,39482,95862680,Safeway,Northern California
9.69,39482,371889838,Safeway,Northern California
66.49,39482,995798889,Safeway,Northern California
29.59,39482,894764703,Safeway,Northern California
17.19,39482,789986401,Safeway,Northern California
24.99,39482,855000437,Safeway,Northern California
32.99,39482,678539677,Safeway,Northern California
6.09,39482,68034486,Safeway,Northern California
32.99,39482,644054876,Safeway,Northern California
36.29,39482,962019991,Safeway,Northern California
66.19,39482,27866264,Safeway,Northern California
39.59,39482,95866554,Safeway,Northern California
61.79,39482,861871758,Safeway,Northern California
13.69,39482,69584995,Safeway,Northern California
68.49,39482,437067209,Safeway,Northern California
17.89,39482,306887951,Safeway,Northern California
9.39,39482,16729338,Safeway,Northern California
47.09,39482,312588009,Safeway,Northern California
49.39,39482,831639757,Safeway,Northern California
69.99,39482,421176959,Safeway,Northern California
45.79,39482,314205929,Safeway,Northern California
22.09,39482,817162115,Safeway,Northern California
40.29,39482,269161785,Safeway,Northern California
33.09,39482,832713642,Safeway,Northern California
40.19,39482,445351739,Safeway,Northern California
15.49,39482,440219593,Safeway,Northern California
60.39,39482,849425547,Safeway,Northern California
53.29,39482,904714463,Safeway,Northern California
15.09,39482,387815880,Safeway,Northern California
38.79,39482,61566790,Safeway,Northern California
7.49,39482,643629043,Safeway,Northern California
15.39,39482,930355523,Safeway,Northern California
46.59,39482,808274867,Safeway,Northern California
52.39,39482,992125856,Safeway,Northern California
20.89,39482,870721732,Safeway,Northern California
2.29,39482,375780233,Safeway,Northern California
22.39,39482,744486125,Safeway,Northern California
37.69,39482,119616993,Safeway,Northern California
37.89,39482,130358296,Safeway,Northern California
17.29,39482,826771870,Safeway,Northern California
6.19,39482,861024387,Safeway,Northern California
9.39,39482,296847415,Safeway,Northern California
17.49,39482,650943158,Safeway,Northern California
